ID,台风编号,时间,纬度,经度,最低气压,中心风速,移动速度,移动方向,七级风圈,十级风圈,DEPICT,
34091,199102,1991/3/20 12:00:00,5.8,158.1,NULL,12,NULL,NULL,NULL,NULL,NULL,
34090,199102,1991/3/20 6:00:00,5.5,158.8,NULL,12,NULL,NULL,NULL,NULL,NULL,
34089,199102,1991/3/20,5.1,159.6,NULL,12,NULL,NULL,NULL,NULL,NULL,
34088,199102,1991/3/19 18:00:00,4.6,160.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
34087,199102,1991/3/19 12:00:00,4.1,161.1,NULL,10,NULL,NULL,NULL,NULL,NULL,
34086,199102,1991/3/19 6:00:00,3.6,162,NULL,10,NULL,NULL,NULL,NULL,NULL,
34085,199102,1991/3/19,3.3,162.8,NULL,7,NULL,NULL,NULL,NULL,NULL,
34084,199102,1991/3/18 18:00:00,3.1,163.7,NULL,7,NULL,NULL,NULL,NULL,NULL,
34083,199102,1991/3/18 12:00:00,3,164.3,NULL,7,NULL,NULL,NULL,NULL,NULL,
34082,199102,1991/3/18 6:00:00,3,165,NULL,7,NULL,NULL,NULL,NULL,NULL,
34081,199102,1991/3/18,3,165.3,NULL,7,NULL,NULL,NULL,NULL,NULL,
34080,199101,1991/3/15 18:00:00,11.1,110.9,NULL,12,NULL,NULL,NULL,NULL,NULL,
34079,199101,1991/3/15 12:00:00,11.1,112,NULL,12,NULL,NULL,NULL,NULL,NULL,
34078,199101,1991/3/15 6:00:00,11,113.2,NULL,12,NULL,NULL,NULL,NULL,NULL,
34077,199101,1991/3/15,11.3,114.6,NULL,12,NULL,NULL,NULL,NULL,NULL,
34076,199101,1991/3/14 18:00:00,11.7,116.4,NULL,12,NULL,NULL,NULL,NULL,NULL,
34075,199101,1991/3/14 12:00:00,12,118.2,NULL,12,NULL,NULL,NULL,NULL,NULL,
34074,199101,1991/3/14 6:00:00,12,120,NULL,12,NULL,NULL,NULL,NULL,NULL,
34073,199101,1991/3/14,11.9,121.5,NULL,12,NULL,NULL,NULL,NULL,NULL,
34072,199101,1991/3/13 18:00:00,11.5,122.5,NULL,12,NULL,NULL,NULL,NULL,NULL,
34071,199101,1991/3/13 12:00:00,11.1,123.5,NULL,15,NULL,NULL,NULL,NULL,NULL,
34070,199101,1991/3/13 6:00:00,10.6,124.5,NULL,15,NULL,NULL,NULL,NULL,NULL,
34069,199101,1991/3/13,10.1,125.5,NULL,17,NULL,NULL,NULL,NULL,NULL,
34068,199101,1991/3/12 18:00:00,9.5,126.4,NULL,17,NULL,NULL,NULL,NULL,NULL,
34067,199101,1991/3/12 12:00:00,9,127.4,NULL,17,NULL,NULL,NULL,NULL,NULL,
34066,199101,1991/3/12 6:00:00,8.6,128.7,NULL,17,NULL,NULL,NULL,NULL,NULL,
34065,199101,1991/3/12,8.3,130,NULL,17,NULL,NULL,NULL,NULL,NULL,
34064,199101,1991/3/11 18:00:00,8.1,131.1,NULL,20,NULL,NULL,NULL,NULL,NULL,
34063,199101,1991/3/11 12:00:00,7.9,132.3,NULL,20,NULL,NULL,NULL,NULL,NULL,
34062,199101,1991/3/11 6:00:00,7.6,133.4,NULL,20,NULL,NULL,NULL,NULL,NULL,
34061,199101,1991/3/11,7.3,134.5,NULL,23,NULL,NULL,NULL,NULL,NULL,
34060,199101,1991/3/10 18:00:00,7.1,135.3,NULL,25,NULL,NULL,NULL,NULL,NULL,
34059,199101,1991/3/10 12:00:00,6.8,136.1,NULL,28,NULL,NULL,NULL,NULL,NULL,
34058,199101,1991/3/10 6:00:00,6.6,136.8,NULL,28,NULL,NULL,NULL,NULL,NULL,
34057,199101,1991/3/10,6.3,137.6,NULL,30,NULL,NULL,NULL,NULL,NULL,
34056,199101,1991/3/9 18:00:00,6.2,138.3,NULL,30,NULL,NULL,NULL,NULL,NULL,
34055,199101,1991/3/9 12:00:00,6.1,139,NULL,28,NULL,NULL,NULL,NULL,NULL,
34054,199101,1991/3/9 6:00:00,6.1,140,NULL,28,NULL,NULL,NULL,NULL,NULL,
34053,199101,1991/3/9,6.1,140.8,NULL,28,NULL,NULL,NULL,NULL,NULL,
34052,199101,1991/3/8 18:00:00,6.1,141.5,NULL,25,NULL,NULL,NULL,NULL,NULL,
34051,199101,1991/3/8 12:00:00,6.1,142.2,NULL,25,NULL,NULL,NULL,NULL,NULL,
34050,199101,1991/3/8 6:00:00,6.1,142.9,NULL,23,NULL,NULL,NULL,NULL,NULL,
34049,199101,1991/3/8,6.1,143.5,NULL,23,NULL,NULL,NULL,NULL,NULL,
34048,199101,1991/3/7 18:00:00,6.3,144.1,NULL,20,NULL,NULL,NULL,NULL,NULL,
34047,199101,1991/3/7 12:00:00,6.5,144.6,NULL,17,NULL,NULL,NULL,NULL,NULL,
34046,199101,1991/3/7 6:00:00,6.6,145.3,NULL,17,NULL,NULL,NULL,NULL,NULL,
34045,199101,1991/3/7,6.6,146,NULL,15,NULL,NULL,NULL,NULL,NULL,
34044,199101,1991/3/6 18:00:00,6.5,146.6,NULL,15,NULL,NULL,NULL,NULL,NULL,
34043,199101,1991/3/6 12:00:00,6.4,147.3,NULL,15,NULL,NULL,NULL,NULL,NULL,
34042,199101,1991/3/6 6:00:00,6.2,147.9,NULL,15,NULL,NULL,NULL,NULL,NULL,
34041,199101,1991/3/6,6.1,148.6,NULL,12,NULL,NULL,NULL,NULL,NULL,
34040,199101,1991/3/5 18:00:00,5.9,149.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
34039,199101,1991/3/5 12:00:00,5.7,150,NULL,12,NULL,NULL,NULL,NULL,NULL,
34038,199101,1991/3/5 6:00:00,5.5,150.7,NULL,10,NULL,NULL,NULL,NULL,NULL,
34037,199101,1991/3/5,5.3,151.4,NULL,10,NULL,NULL,NULL,NULL,NULL,
34036,199101,1991/3/4 18:00:00,5.2,152,NULL,10,NULL,NULL,NULL,NULL,NULL,
34035,199101,1991/3/4 12:00:00,4.9,152.7,NULL,10,NULL,NULL,NULL,NULL,NULL,
34034,199101,1991/3/4 6:00:00,4.8,153.4,NULL,7,NULL,NULL,NULL,NULL,NULL,
34033,199101,1991/3/4,4.7,154.1,NULL,7,NULL,NULL,NULL,NULL,NULL,
34032,199101,1991/3/3 18:00:00,4.6,154.7,NULL,7,NULL,NULL,NULL,NULL,NULL,
34031,199101,1991/3/3 12:00:00,4.5,155.5,NULL,7,NULL,NULL,NULL,NULL,NULL,
34030,199101,1991/3/3 6:00:00,4.4,156.1,NULL,7,NULL,NULL,NULL,NULL,NULL,
34029,199029,1990/12/24 18:00:00,30,159.6,NULL,15,NULL,NULL,NULL,NULL,NULL,
34028,199029,1990/12/24 12:00:00,28,155.1,NULL,15,NULL,NULL,NULL,NULL,NULL,
34027,199029,1990/12/24 6:00:00,26.8,150.8,NULL,17,NULL,NULL,NULL,NULL,NULL,
34026,199029,1990/12/24,25.9,147.3,NULL,23,NULL,NULL,NULL,NULL,NULL,
34025,199029,1990/12/23 18:00:00,25.1,144.8,NULL,30,NULL,NULL,NULL,NULL,NULL,
34024,199029,1990/12/23 12:00:00,24,142.4,NULL,35,NULL,NULL,NULL,NULL,NULL,
34023,199029,1990/12/23 6:00:00,22.7,140.5,NULL,43,NULL,NULL,NULL,NULL,NULL,
34022,199029,1990/12/23,21.4,139.2,NULL,51,NULL,NULL,NULL,NULL,NULL,
34021,199029,1990/12/22 18:00:00,20.2,138.2,NULL,56,NULL,NULL,NULL,NULL,NULL,
34020,199029,1990/12/22 12:00:00,18.9,137.8,NULL,56,NULL,NULL,NULL,NULL,NULL,
34019,199029,1990/12/22 6:00:00,17.6,137.8,NULL,56,NULL,NULL,NULL,NULL,NULL,
34018,199029,1990/12/22,16.4,138.2,NULL,61,NULL,NULL,NULL,NULL,NULL,
34017,199029,1990/12/21 18:00:00,15.5,139,NULL,61,NULL,NULL,NULL,NULL,NULL,
34016,199029,1990/12/21 12:00:00,14.6,140.1,NULL,61,NULL,NULL,NULL,NULL,NULL,
34015,199029,1990/12/21 6:00:00,13.8,141.4,NULL,61,NULL,NULL,NULL,NULL,NULL,
34014,199029,1990/12/21,13.2,142.9,NULL,61,NULL,NULL,NULL,NULL,NULL,
34013,199029,1990/12/20 18:00:00,12.7,144.2,NULL,61,NULL,NULL,NULL,NULL,NULL,
34012,199029,1990/12/20 12:00:00,12.4,145.4,NULL,64,NULL,NULL,NULL,NULL,NULL,
34011,199029,1990/12/20 6:00:00,12.2,146.4,NULL,64,NULL,NULL,NULL,NULL,NULL,
34010,199029,1990/12/20,12,147.3,NULL,64,NULL,NULL,NULL,NULL,NULL,
34009,199029,1990/12/19 18:00:00,11.7,148,NULL,64,NULL,NULL,NULL,NULL,NULL,
34008,199029,1990/12/19 12:00:00,11.5,148.7,NULL,64,NULL,NULL,NULL,NULL,NULL,
34007,199029,1990/12/19 6:00:00,11.2,149.4,NULL,64,NULL,NULL,NULL,NULL,NULL,
34006,199029,1990/12/19,11,150.1,NULL,61,NULL,NULL,NULL,NULL,NULL,
34005,199029,1990/12/18 18:00:00,10.8,150.9,NULL,59,NULL,NULL,NULL,NULL,NULL,
34004,199029,1990/12/18 12:00:00,10.6,151.8,NULL,56,NULL,NULL,NULL,NULL,NULL,
34003,199029,1990/12/18 6:00:00,10.4,152.8,NULL,51,NULL,NULL,NULL,NULL,NULL,
34002,199029,1990/12/18,10.3,153.9,NULL,48,NULL,NULL,NULL,NULL,NULL,
34001,199029,1990/12/17 18:00:00,10.2,155,NULL,46,NULL,NULL,NULL,NULL,NULL,
34000,199029,1990/12/17 12:00:00,9.9,156.1,NULL,43,NULL,NULL,NULL,NULL,NULL,
33999,199029,1990/12/17 6:00:00,9.4,157,NULL,38,NULL,NULL,NULL,NULL,NULL,
33998,199029,1990/12/17,8.9,157.8,NULL,35,NULL,NULL,NULL,NULL,NULL,
33997,199029,1990/12/16 18:00:00,8.5,158.8,NULL,33,NULL,NULL,NULL,NULL,NULL,
33996,199029,1990/12/16 12:00:00,8.1,159.8,NULL,30,NULL,NULL,NULL,NULL,NULL,
33995,199029,1990/12/16 6:00:00,7.9,160.8,NULL,28,NULL,NULL,NULL,NULL,NULL,
33994,199029,1990/12/16,7.6,161.9,NULL,25,NULL,NULL,NULL,NULL,NULL,
33993,199029,1990/12/15 18:00:00,7.2,163.2,NULL,23,NULL,NULL,NULL,NULL,NULL,
33992,199029,1990/12/15 12:00:00,6.7,164.6,NULL,20,NULL,NULL,NULL,NULL,NULL,
33991,199029,1990/12/15 6:00:00,6,166,NULL,20,NULL,NULL,NULL,NULL,NULL,
33990,199029,1990/12/15,5.5,167.3,NULL,20,NULL,NULL,NULL,NULL,NULL,
33989,199029,1990/12/14 18:00:00,5.2,168.5,NULL,17,NULL,NULL,NULL,NULL,NULL,
33988,199029,1990/12/14 12:00:00,5.2,169.4,NULL,17,NULL,NULL,NULL,NULL,NULL,
33987,199029,1990/12/14 6:00:00,5.2,170.2,NULL,15,NULL,NULL,NULL,NULL,NULL,
33986,199029,1990/12/14,5.2,171.1,NULL,12,NULL,NULL,NULL,NULL,NULL,
33985,199029,1990/12/13 18:00:00,5.1,171.7,NULL,10,NULL,NULL,NULL,NULL,NULL,
33984,199029,1990/12/13 12:00:00,4.9,172.2,NULL,7,NULL,NULL,NULL,NULL,NULL,
33983,199029,1990/12/13 6:00:00,4.8,172.8,NULL,7,NULL,NULL,NULL,NULL,NULL,
33982,199029,1990/12/13,4.6,173.3,NULL,7,NULL,NULL,NULL,NULL,NULL,
33913,199028,1990/12/1,39.4,141.2,NULL,23,NULL,NULL,NULL,NULL,NULL,
33912,199028,1990/11/30 18:00:00,37.2,140.2,NULL,23,NULL,NULL,NULL,NULL,NULL,
33911,199028,1990/11/30 12:00:00,35.2,138.2,NULL,25,NULL,NULL,NULL,NULL,NULL,
33910,199028,1990/11/30 6:00:00,33.4,136.4,NULL,33,NULL,NULL,NULL,NULL,NULL,
33909,199028,1990/11/30,31.6,135,NULL,35,NULL,NULL,NULL,NULL,NULL,
33908,199028,1990/11/29 18:00:00,29.5,133.9,NULL,38,NULL,NULL,NULL,NULL,NULL,
33907,199028,1990/11/29 12:00:00,27.7,132.5,NULL,41,NULL,NULL,NULL,NULL,NULL,
33906,199028,1990/11/29 6:00:00,25.9,131,NULL,46,NULL,NULL,NULL,NULL,NULL,
33905,199028,1990/11/29,24.1,129.6,NULL,51,NULL,NULL,NULL,NULL,NULL,
33904,199028,1990/11/28 18:00:00,22.4,128.4,NULL,53,NULL,NULL,NULL,NULL,NULL,
33903,199028,1990/11/28 12:00:00,20.9,127.3,NULL,56,NULL,NULL,NULL,NULL,NULL,
33902,199028,1990/11/28 6:00:00,19.5,126.6,NULL,59,NULL,NULL,NULL,NULL,NULL,
33901,199028,1990/11/28,18.3,126.1,NULL,61,NULL,NULL,NULL,NULL,NULL,
33900,199028,1990/11/27 18:00:00,17.3,126,NULL,64,NULL,NULL,NULL,NULL,NULL,
33899,199028,1990/11/27 12:00:00,16.3,126.1,NULL,66,NULL,NULL,NULL,NULL,NULL,
33898,199028,1990/11/27 6:00:00,15.4,126.6,NULL,71,NULL,NULL,NULL,NULL,NULL,
33897,199028,1990/11/27,14.5,127.3,NULL,71,NULL,NULL,NULL,NULL,NULL,
33896,199028,1990/11/26 18:00:00,13.7,128.2,NULL,71,NULL,NULL,NULL,NULL,NULL,
33895,199028,1990/11/26 12:00:00,13.1,129,NULL,71,NULL,NULL,NULL,NULL,NULL,
33894,199028,1990/11/26 6:00:00,12.6,129.9,NULL,66,NULL,NULL,NULL,NULL,NULL,
33893,199028,1990/11/26,12.3,130.8,NULL,61,NULL,NULL,NULL,NULL,NULL,
33892,199028,1990/11/25 18:00:00,12.1,131.6,NULL,59,NULL,NULL,NULL,NULL,NULL,
33891,199028,1990/11/25 12:00:00,11.9,132.5,NULL,59,NULL,NULL,NULL,NULL,NULL,
33890,199028,1990/11/25 6:00:00,11.8,133.4,NULL,51,NULL,NULL,NULL,NULL,NULL,
33889,199028,1990/11/25,11.8,134.4,NULL,43,NULL,NULL,NULL,NULL,NULL,
33888,199028,1990/11/24 18:00:00,11.8,135.4,NULL,38,NULL,NULL,NULL,NULL,NULL,
33887,199028,1990/11/24 12:00:00,11.9,136.4,NULL,35,NULL,NULL,NULL,NULL,NULL,
33886,199028,1990/11/24 6:00:00,11.9,137.4,NULL,35,NULL,NULL,NULL,NULL,NULL,
33885,199028,1990/11/24,11.9,138.2,NULL,30,NULL,NULL,NULL,NULL,NULL,
33884,199028,1990/11/23 18:00:00,11.9,138.9,NULL,25,NULL,NULL,NULL,NULL,NULL,
33883,199028,1990/11/23 12:00:00,11.9,139.5,NULL,23,NULL,NULL,NULL,NULL,NULL,
33882,199028,1990/11/23 6:00:00,11.9,140.1,NULL,20,NULL,NULL,NULL,NULL,NULL,
33881,199028,1990/11/23,11.9,140.9,NULL,20,NULL,NULL,NULL,NULL,NULL,
33880,199028,1990/11/22 18:00:00,11.8,141.4,NULL,20,NULL,NULL,NULL,NULL,NULL,
33879,199028,1990/11/22 12:00:00,11.7,142,NULL,20,NULL,NULL,NULL,NULL,NULL,
33878,199028,1990/11/22 6:00:00,11.6,142.5,NULL,20,NULL,NULL,NULL,NULL,NULL,
33877,199028,1990/11/22,11,143.7,NULL,17,NULL,NULL,NULL,NULL,NULL,
33876,199028,1990/11/21 18:00:00,9.9,144.7,NULL,12,NULL,NULL,NULL,NULL,NULL,
33875,199028,1990/11/21 12:00:00,8.6,145.2,NULL,12,NULL,NULL,NULL,NULL,NULL,
33874,199028,1990/11/21 6:00:00,7.5,144.9,NULL,12,NULL,NULL,NULL,NULL,NULL,
33873,199028,1990/11/21,7.1,144,NULL,12,NULL,NULL,NULL,NULL,NULL,
33872,199028,1990/11/20 18:00:00,7.1,143,NULL,15,NULL,NULL,NULL,NULL,NULL,
33871,199028,1990/11/20 12:00:00,7.4,142.6,NULL,15,NULL,NULL,NULL,NULL,NULL,
33870,199028,1990/11/20 6:00:00,7.7,142.8,NULL,15,NULL,NULL,NULL,NULL,NULL,
33869,199028,1990/11/20,7.8,143,NULL,15,NULL,NULL,NULL,NULL,NULL,
33868,199028,1990/11/19 18:00:00,7.9,143.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
33867,199028,1990/11/19 12:00:00,7.9,143.4,NULL,12,NULL,NULL,NULL,NULL,NULL,
33866,199028,1990/11/19 6:00:00,8.2,144,NULL,15,NULL,NULL,NULL,NULL,NULL,
33865,199028,1990/11/19,8.4,145,NULL,15,NULL,NULL,NULL,NULL,NULL,
33864,199028,1990/11/18 18:00:00,8.3,145.9,NULL,12,NULL,NULL,NULL,NULL,NULL,
33863,199028,1990/11/18 12:00:00,8.5,146.5,NULL,12,NULL,NULL,NULL,NULL,NULL,
33862,199028,1990/11/18 6:00:00,8.9,147,NULL,12,NULL,NULL,NULL,NULL,NULL,
33861,199028,1990/11/18,9.5,148.2,NULL,12,NULL,NULL,NULL,NULL,NULL,
33860,199028,1990/11/17 18:00:00,10,149.8,NULL,12,NULL,NULL,NULL,NULL,NULL,
33859,199028,1990/11/17 12:00:00,10.5,151.1,NULL,12,NULL,NULL,NULL,NULL,NULL,
33858,199028,1990/11/17 6:00:00,11,151.8,NULL,12,NULL,NULL,NULL,NULL,NULL,
33857,199028,1990/11/17,11.3,152.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
33856,199028,1990/11/16 18:00:00,11.4,152.6,NULL,12,NULL,NULL,NULL,NULL,NULL,
33855,199028,1990/11/16 12:00:00,11.5,153,NULL,12,NULL,NULL,NULL,NULL,NULL,
33854,199028,1990/11/16 6:00:00,11.4,153.5,NULL,12,NULL,NULL,NULL,NULL,NULL,
33853,199028,1990/11/16,11.4,153.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
33852,199028,1990/11/15 18:00:00,11.4,154.2,NULL,10,NULL,NULL,NULL,NULL,NULL,
33851,199028,1990/11/15 12:00:00,11.4,154.6,NULL,10,NULL,NULL,NULL,NULL,NULL,
33850,199028,1990/11/15 6:00:00,11.4,155,NULL,10,NULL,NULL,NULL,NULL,NULL,
33849,199028,1990/11/15,11.4,155.4,NULL,10,NULL,NULL,NULL,NULL,NULL,
33848,199028,1990/11/14 18:00:00,11.3,155.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
33847,199028,1990/11/14 12:00:00,11.3,156.3,NULL,10,NULL,NULL,NULL,NULL,NULL,
33846,199028,1990/11/14 6:00:00,11.3,156.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
33845,199028,1990/11/14,11.3,157.3,NULL,10,NULL,NULL,NULL,NULL,NULL,
33844,199028,1990/11/13 18:00:00,11.3,157.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
33843,199028,1990/11/13 12:00:00,11.3,158.3,NULL,10,NULL,NULL,NULL,NULL,NULL,
33842,199028,1990/11/13 6:00:00,11.3,158.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
33841,199028,1990/11/13,11.2,159.3,NULL,10,NULL,NULL,NULL,NULL,NULL,
33840,199028,1990/11/12 18:00:00,11.2,159.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
33839,199028,1990/11/12 12:00:00,11.2,160.2,NULL,10,NULL,NULL,NULL,NULL,NULL,
33838,199028,1990/11/12 6:00:00,11.2,160.7,NULL,10,NULL,NULL,NULL,NULL,NULL,
33837,199028,1990/11/12,11.1,161.1,NULL,10,NULL,NULL,NULL,NULL,NULL,
33836,199028,1990/11/11 18:00:00,11.1,161.5,NULL,10,NULL,NULL,NULL,NULL,NULL,
33835,199028,1990/11/11 12:00:00,11.1,161.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
33834,199028,1990/11/11 6:00:00,11.1,162,NULL,10,NULL,NULL,NULL,NULL,NULL,
33833,199028,1990/11/11,11.1,162.2,NULL,10,NULL,NULL,NULL,NULL,NULL,
33832,199028,1990/11/10 18:00:00,11,162.4,NULL,10,NULL,NULL,NULL,NULL,NULL,
33831,199028,1990/11/10 12:00:00,10.9,162.6,NULL,10,NULL,NULL,NULL,NULL,NULL,
33830,199028,1990/11/10 6:00:00,10.8,162.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
33829,199028,1990/11/10,10.7,163,NULL,10,NULL,NULL,NULL,NULL,NULL,
33828,199028,1990/11/9 18:00:00,10.6,163.2,NULL,10,NULL,NULL,NULL,NULL,NULL,
33827,199028,1990/11/9 12:00:00,10.5,163.4,NULL,10,NULL,NULL,NULL,NULL,NULL,
33826,199028,1990/11/9 6:00:00,10.4,163.6,NULL,10,NULL,NULL,NULL,NULL,NULL,
33825,199028,1990/11/9,10.3,163.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
33824,199028,1990/11/8 18:00:00,10.2,164,NULL,10,NULL,NULL,NULL,NULL,NULL,
33823,199028,1990/11/8 12:00:00,10.1,164.4,NULL,10,NULL,NULL,NULL,NULL,NULL,
33822,199028,1990/11/8 6:00:00,10,164.4,NULL,10,NULL,NULL,NULL,NULL,NULL,
33821,199028,1990/11/8,9.9,164.6,NULL,10,NULL,NULL,NULL,NULL,NULL,
33820,199028,1990/11/7 18:00:00,9.8,164.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
33819,199028,1990/11/7 12:00:00,9.7,165,NULL,10,NULL,NULL,NULL,NULL,NULL,
33818,199028,1990/11/7 6:00:00,9.6,165.2,NULL,10,NULL,NULL,NULL,NULL,NULL,
33817,199028,1990/11/7,9.4,165.4,NULL,10,NULL,NULL,NULL,NULL,NULL,
33816,199028,1990/11/6 18:00:00,9.2,165.6,NULL,10,NULL,NULL,NULL,NULL,NULL,
33815,199028,1990/11/6 12:00:00,9,165.8,NULL,10,NULL,NULL,NULL,NULL,NULL,
33814,199028,1990/11/6 6:00:00,8.8,166,NULL,10,NULL,NULL,NULL,NULL,NULL,
33813,199028,1990/11/6,8.6,166.2,NULL,7,NULL,NULL,NULL,NULL,NULL,
33812,199028,1990/11/5 18:00:00,8.4,166.4,NULL,7,NULL,NULL,NULL,NULL,NULL,
33811,199028,1990/11/5 12:00:00,8.2,166.7,NULL,7,NULL,NULL,NULL,NULL,NULL,
33810,199028,1990/11/5 6:00:00,8,167,NULL,7,NULL,NULL,NULL,NULL,NULL,
33981,199027,1990/12/5,5.9,123.3,NULL,10,NULL,NULL,NULL,NULL,NULL,
33980,199027,1990/12/4 18:00:00,6.8,124.7,NULL,10,NULL,NULL,NULL,NULL,NULL,
33979,199027,1990/12/4 12:00:00,7.7,126,NULL,10,NULL,NULL,NULL,NULL,NULL,
33978,199027,1990/12/4 6:00:00,8.7,127.3,NULL,12,NULL,NULL,NULL,NULL,NULL,
33977,199027,1990/12/4,9.6,128.7,NULL,12,NULL,NULL,NULL,NULL,NULL,
33976,199027,1990/12/3 18:00:00,10.2,129.7,NULL,12,NULL,NULL,NULL,NULL,NULL,
33975,199027,1990/12/3 12:00:00,11,130.5,NULL,15,NULL,NULL,NULL,NULL,NULL,
33974,199027,1990/12/3 6:00:00,11.8,131.1,NULL,15,NULL,NULL,NULL,NULL,NULL,
33973,199027,1990/12/3,12.4,131.8,NULL,15,NULL,NULL,NULL,NULL,NULL,
33972,199027,1990/12/2 18:00:00,13.1,132.6,NULL,15,NULL,NULL,NULL,NULL,NULL,
33971,199027,1990/12/2 12:00:00,13.7,133.7,NULL,15,NULL,NULL,NULL,NULL,NULL,
33970,199027,1990/12/2 6:00:00,14.1,134.8,NULL,15,NULL,NULL,NULL,NULL,NULL,
33969,199027,1990/12/2,14.2,135.8,NULL,17,NULL,NULL,NULL,NULL,NULL,
33968,199027,1990/12/1 18:00:00,14.2,136.5,NULL,17,NULL,NULL,NULL,NULL,NULL,
33967,199027,1990/12/1 12:00:00,14.2,137.2,NULL,17,NULL,NULL,NULL,NULL,NULL,
33966,199027,1990/12/1 6:00:00,14,137.9,NULL,17,NULL,NULL,NULL,NULL,NULL,
33965,199027,1990/12/1,13.7,138.6,NULL,17,NULL,NULL,NULL,NULL,NULL,
33964,199027,1990/11/30 18:00:00,13.3,139.3,NULL,17,NULL,NULL,NULL,NULL,NULL,
33963,199027,1990/11/30 12:00:00,12.6,140.1,NULL,23,NULL,NULL,NULL,NULL,NULL,
33962,199027,1990/11/30 6:00:00,11.8,140.3,NULL,28,NULL,NULL,NULL,NULL,NULL,
33961,199027,1990/11/30,11,140.5,NULL,33,NULL,NULL,NULL,NULL,NULL,
33960,199027,1990/11/29 18:00:00,10.4,141.1,NULL,38,NULL,NULL,NULL,NULL,NULL,
33959,199027,1990/11/29 12:00:00,9.5,141.5,NULL,43,NULL,NULL,NULL,NULL,NULL,
33958,199027,1990/11/29 6:00:00,9,142.4,NULL,48,NULL,NULL,NULL,NULL,NULL,
33957,199027,1990/11/29,8.4,143.4,NULL,56,NULL,NULL,NULL,NULL,NULL,
33956,199027,1990/11/28 18:00:00,7.7,144.6,NULL,59,NULL,NULL,NULL,NULL,NULL,
33955,199027,1990/11/28 12:00:00,7.4,145.8,NULL,59,NULL,NULL,NULL,NULL,NULL,
33954,199027,1990/11/28 6:00:00,7.5,146.9,NULL,64,NULL,NULL,NULL,NULL,NULL,
33953,199027,1990/11/28,7.7,148.1,NULL,66,NULL,NULL,NULL,NULL,NULL,
33952,199027,1990/11/27 18:00:00,8,149.4,NULL,69,NULL,NULL,NULL,NULL,NULL,
33951,199027,1990/11/27 12:00:00,8.2,150.7,NULL,71,NULL,NULL,NULL,NULL,NULL,
33950,199027,1990/11/27 6:00:00,8.2,152,NULL,71,NULL,NULL,NULL,NULL,NULL,
33949,199027,1990/11/27,8.2,153.2,NULL,66,NULL,NULL,NULL,NULL,NULL,
33948,199027,1990/11/26 18:00:00,8.3,154.2,NULL,59,NULL,NULL,NULL,NULL,NULL,
33947,199027,1990/11/26 12:00:00,8.4,155,NULL,53,NULL,NULL,NULL,NULL,NULL,
33946,199027,1990/11/26 6:00:00,8.5,155.7,NULL,48,NULL,NULL,NULL,NULL,NULL,
33945,199027,1990/11/26,8.6,156.2,NULL,46,NULL,NULL,NULL,NULL,NULL,
33944,199027,1990/11/25 18:00:00,8.7,156.7,NULL,46,NULL,NULL,NULL,NULL,NULL,
33943,199027,1990/11/25 12:00:00,8.8,157.5,NULL,48,NULL,NULL,NULL,NULL,NULL,
33942,199027,1990/11/25 6:00:00,8.9,158.4,NULL,53,NULL,NULL,NULL,NULL,NULL,
33941,199027,1990/11/25,8.9,159,NULL,53,NULL,NULL,NULL,NULL,NULL,
33940,199027,1990/11/24 18:00:00,8.9,159.4,NULL,53,NULL,NULL,NULL,NULL,NULL,
33939,199027,1990/11/24 12:00:00,8.9,159.8,NULL,61,NULL,NULL,NULL,NULL,NULL,
33938,199027,1990/11/24 6:00:00,8.9,160.1,NULL,64,NULL,NULL,NULL,NULL,NULL,
33937,199027,1990/11/24,8.9,160.4,NULL,64,NULL,NULL,NULL,NULL,NULL,
33936,199027,1990/11/23 18:00:00,8.8,160.6,NULL,66,NULL,NULL,NULL,NULL,NULL,
33935,199027,1990/11/23 12:00:00,8.7,160.9,NULL,66,NULL,NULL,NULL,NULL,NULL,
33934,199027,1990/11/23 6:00:00,8.7,161.3,NULL,66,NULL,NULL,NULL,NULL,NULL,
33933,199027,1990/11/23,8.9,161.6,NULL,64,NULL,NULL,NULL,NULL,NULL,
33932,199027,1990/11/22 18:00:00,9.4,161.9,NULL,59,NULL,NULL,NULL,NULL,NULL,
33931,199027,1990/11/22 12:00:00,9.7,162.5,NULL,56,NULL,NULL,NULL,NULL,NULL,
33930,199027,1990/11/22 6:00:00,9.9,163.2,NULL,53,NULL,NULL,NULL,NULL,NULL,
33929,199027,1990/11/22,10,163.8,NULL,46,NULL,NULL,NULL,NULL,NULL,
33928,199027,1990/11/21 18:00:00,10.1,164.6,NULL,35,NULL,NULL,NULL,NULL,NULL,
